/以下全部来自互联网，所有内容仅供测试使用，请勿用于违法用途，如有冒犯请联系删除。

//永久免费꙰严禁商业꙰仅供测试꙰违者自负!꙰//       

//来源网络，免费分享，请勿追究，谢谢！//

祝大家马年大吉,#genre#
阜阳教育,http://41007.hlsplay.aodianyun.com/tv_radio_41007/tv_channel_2852.m3u8?auth_key=4835990057-0-0-017419faa93529a4aa5fc283632732ca&extra_key=vQshsQkSOG1FT9Mb763SReA_ScJbWZE1GdTHuMtghVIye3UhXJWOF-WqFU3cuQ-uD1nO3QrpvlmEGnULzFj7L_nbUOgIFmahrvO-Mu8U3Rx4MRBSMj7QUjXKdwK-4_tfiHF9qHU4TLF_9Q9bpL7Sk2xp6AMy4uMlD3O5Hmrnu1w2QzhRwTPxeTmKO9iTZamR
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
安徽|涡阳新闻综合1,http://220.180.124.18:888/live/ch2.m3u8


淮北矿业,http://xcblive.hbcoal.com/3/sd/live.m3u8
祁门,http://file.qmxrmt.com/nmip-media/channellive/channel108622/playlist.m3u8

萧县,http://60.171.239.216:9080/hls/stream1.m3u8
顺义,https://livebjsy.chinamcache.com/live/zb02.m3u8
壁山,http://222.179.42.129:8181/hls1.m3u8
祁门综合,rtmp://tv.qmxrmt.com/chan/ch1?zanhd
党员教育,https://12371wbndali.v.myalicdn.com/12371wbnd/dangyuanwang_2hd.m3u8

灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8

灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8


上海综合√,#genre#
爱上海,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8

新纪实看东方,https://bp-resource-dfl.bestv.cn/155/3/video.m3u8
金山电视台,https://pili-live-hls.wdit.com.cn/wditlive/8818dfe5f4df45ba9a3f32964d172fb2b6d3.m3u8
东方购物,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
上海教育电视台,http://tencent-live.setv.sh.cn/live/programme_setvweb.m3u8?txSecret=fd19aacaed289e44e3f6d8baa5485a41&txTime=82DF98A7

新纪实,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8

爱上海,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8

第一财经,http://bp-livetytv.bestv.cn/ch/bestvdycj.m3u8

上海新闻综合,http://bp-livetytv.bestv.cn/ch/bestvxwzh.m3u8

五星体育,http://bp-livetytv.bestv.cn/ch/bestvwxty.m3u8

上海都市,http://bp-livetytv.bestv.cn/ch/bestvdspd.m3u8

澎湃直播,https://play-a2.quklive.com/live/1732442296010229.m3u8

中国金融信息中心,https://play-a2.quklive.com/live/1735029407343182.m3u8

四行仓库抗战纪念馆,https://play-a2.quklive.com/live/1748570015850121.m3u8

南浦大桥,https://play-a2.quklive.com/live/1732435215004189.m3u8

G60新桥收费口,https://play-a2.quklive.com/live/1732441115629264.m3u8

滴水湖,https://play-a2.quklive.com/live/1732441475960239.m3u8

上海报业观景点,https://play-a2.quklive.com/live/1732434363710356.m3u8

国家会展中心,https://play-a2.quklive.com/live/1732441242946263.m3u8

中共一大会址纪念馆,https://play-a2.quklive.com/live/1732436438360332.m3u8

上海北外滩,https://play-a2.quklive.com/live/1732434572760354.m3u8

延安路高架桥,https://play-a2.quklive.com/live/1732428660714022.m3u8



东方购物,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
上海教育电视台,http://tencent-live.setv.sh.cn/live/programme_setvweb.m3u8?txSecret=fd19aacaed289e44e3f6d8baa5485a41&txTime=82DF98A7
点掌财经,http://volcanopull.aniu.tv/live/aniu2/index.m3u8
金山电视台,http://pili-live-hls.wdit.com.cn/wditlive/8818dfe5f4df45ba9a3f32964d172fb**6d3.m3u8
嘉定综合频道,http://5730.liveplay.myqcloud.com/live/JcmcTvNov.m3u8
上海新纪实,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8
爱上海,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
第一财经,http://bp-livetytv.bestv.cn/ch/bestvdycj.m3u8
新闻综合,http://bp-livetytv.bestv.cn/ch/bestvxwzh.m3u8
五星体育,http://bp-livetytv.bestv.cn/ch/bestvwxty.m3u8
都市频道,http://bp-livetytv.bestv.cn/ch/bestvdspd.m3u8
魔都眼,http://bp-livetytv.bestv.cn/ch/bestvshanghaieye.m3u8

金山电视台,https://pili-live-hls.wdit.com.cn/wditlive/8818dfe5f4df45ba9a3f32964d172fb2b6d3.m3u8


广东综合√,#genre#
广东影视频道,http://go.bkpcp.top/mg/gdys
广东珠江频道,http://go.bkpcp.top/mg/gdzj
广东体育频道,http://go.bkpcp.top/mg/gdty
广东新闻频道,http://go.bkpcp.top/mg/gdxw

大湾区卫视,http://go.bkpcp.top/mg/gddwq
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=7e9bddad7c8911626ed1d2c09fc605d9&txTime=18d00acf487
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=e381ab098841a0badbf7e11f24143cf7&txTime=18e6ff43701
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d217bd6cf85c93e3b47b96504cd2dc1c&txTime=18e6ff29019
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=d3dad1fd1a965ff59d3db3990b923267&txTime=18ee6e4efc1
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=c180b67d43e34b97c970524c05ef3b4e&txTime=18ee6e4efc1
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=ec79a0d817981989c161f548c48c2954&txTime=1903e79e680
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a

广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=040cda8ae37088f2b96bea7b68bd0eb5&txTime=1903e5b8abe
广州法治,http://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=3e84cd8eba844b5dc2150612295c7a52&txTime=18d578f4493
东莞综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
番禺新闻,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
揭阳综合,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_jyzh.flv
揭阳生活,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_jysh.flv
潮州综合,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_czzh.flv
潮州民生,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_czms.flv
广东经济,https://pili-live-hls.kingsmedia.cn/metoo-live/ce834303bb1a4459a3ea8c4c01d3ae84.m3u8
广州综合,https://tencentplaybusiness.gztv.com/live/zonghes.m3u8
广州影视,https://tencentplaybusiness.gztv.com/live/yingshi.m3u8
广州新闻,https://tencentplaybusiness.gztv.com/live/xinwen.m3u8
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=e381ab098841a0badbf7e11f24143cf7&txTime=18e6ff43701
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d217bd6cf85c93e3b47b96504cd2dc1c&txTime=18e6ff29019
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=d3dad1fd1a965ff59d3db3990b923267&txTime=18ee6e4efc1
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=c180b67d43e34b97c970524c05ef3b4e&txTime=18ee6e4efc1
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=ec79a0d817981989c161f548c48c2954&txTime=1903e79e680
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3


河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
番禺新闻,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
揭阳综合,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_jyzh.flv
揭阳生活,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_jysh.flv
潮州综合,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_czzh.flv
潮州民生,http://push-rtmp-hs-spe-f5.douyincdn.com/live/guangdong_czms.flv
广东经济,https://pili-live-hls.kingsmedia.cn/metoo-live/ce834303bb1a4459a3ea8c4c01d3ae84.m3u8
广州综合,https://tencentplaybusiness.gztv.com/live/zonghes.m3u8
广州影视,https://tencentplaybusiness.gztv.com/live/yingshi.m3u8
广州新闻,https://tencentplaybusiness.gztv.com/live/xinwen.m3u8
广州法治,https://tencentplaybusiness.gztv.com/live/fazhi.m3u8
深圳都市,http://livepull-tcms.sztv.com.cn/live/dslive.m3u8
韶关新闻,https://live.sgmsw.cn/hls/lhx1FUeZg/playlist.m3u8
东莞资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
中山综合,http://v.zsbtv.com.cn/lsdream/qTl38me/1000/live.m3u8
阳江综合,https://live.yjtvw.com:8081/live/yjtv1.m3u8
阳江综合,https://yangjiang-live6.itouchtv.cn/live/66f6785d00d85014361f7e78.m3u8
阳江生活,https://live.yjtvw.com:8081/live/yjtv2.m3u8
湛江综合,http://gbtv-hls-wjq.zjwtv.com/zjtv/zhpd.m3u8
湛江公共,http://gbtv-hls-wjq.zjwtv.com/zjtv/ggpd.m3u8
肇庆综合,http://zmylivestream.nfnews.com/zmy_slive/27872.m3u8
肇庆生活,http://zmylivestream.nfnews.com/zmy_slive/27871.m3u8
怀集综合,http://www.zqhjtv.com/hls/hjzhpd.m3u8
清远综合,http://zmylivestream.nfnews.com/zmy_slive/25319.m3u8
清远文旅,http://zmylivestream.nfnews.com/zmy_slive/25321.m3u8
揭阳综合,http://hls-jyrtv.jyrtv.tv/stjy2020/zhpd.m3u8
揭阳生活,http://hls-jyrtv.jyrtv.tv/stjy2020/ggpd.m3u8
云浮综合,https://livestream.oeeee.com/slive/28283.m3u8
云浮文旅,https://livestream.oeeee.com/slive/28284.m3u8
番禺新闻,,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
广州法治,https://feiyang.wangdu.site/decrypt_m3u.php?url=L29kUFpyQWZmbU9Jd091NG9GaGdVOHBZcUpOSVlVamZsMVluZjZWZGpSa2RWbTJGTmduc250NjZ1UUFhamg5cDdsU0pzMHF4Y1lHR2gxK25vSkgzY0IxZm9XeTJTbVdhMGhRRzcxVnRKL2FLZU9LMEdGM05mUFdoWWk5T0ZWUXZidG9BbWpZcy84YTBreFF2WUxwa1lRPT0%3D

广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=7e9bddad7c8911626ed1d2c09fc605d9&txTime=18d00acf487
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca

番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?_upt=f767206b1671099007
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8?zguangd
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8?zguangd
广东珠江高清,http://218.13.170.98:9901/tsfile/live/1000_1.m3u8

广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=7e9bddad7c8911626ed1d2c09fc605d9&txTime=18d00acf487
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7

云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8?zguangd
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?zguangd
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?_upt=f767206b1671099007
河源综合,http://tmpstream.hyrtv.cn/xwzh/playlist.m3u8?_upt=407e01941606112151?zguangd
潮州公共,http://vod-zjst-time.sobeylive.com/czbtv2019/czggpd.m3u8
潮州综合,http://vod-zjst-time.sobeylive.com/czbtv2019/czzhpd.m3u8

广州番禺新闻,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv?fbl=$超清



广西综合√,#genre#

广西综艺,http://media.lzqp.com:4022/udp/239.81.0.3:4056
广西都市,http://media.lzqp.com:4022/udp/239.81.0.4:4056
广西新闻,http://media.lzqp.com:4022/udp/239.81.0.5:4056
广西影视,http://media.lzqp.com:4022/udp/239.81.0.7:4056
广西移动,http://media.lzqp.com:4022/udp/239.81.0.216:4056

南宁新闻HD,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁文旅HD,http://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁影视HD,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
南宁公共HD,https://hls.nntv.cn/nnlive/GGPD_24.m3u8

南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
南宁综合,http://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁公共,http://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁文旅,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8

南宁综合,http://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁公共,http://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁文旅,https://hls.nntv.cn/nnlive/WLSH_24.m3u8

来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
来宾新闻,http://zb.gxlbamc.com:1935/live/xwhc.stream/playlist.m3u8
横州综合,http://live.nnnews.net/video/s10004-hztv-hd/index.m3u8

来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
来宾新闻,http://zb.gxlbamc.com:1935/live/xwhc.stream/playlist.m3u8
横州综合,http://live.nnnews.net/video/s10004-hztv-hd/index.m3u8

1|凭祥综合,rtmp://live.gxrb.com.cn/gx/pingxiang
1|凭祥综合,rtmp://live.gxxw.cn/gx/pingxiang
1|天等综合,rtmp://live.gxrb.com.cn/gx/tiandeng
1|天等综合,rtmp://live.gxxw.cn/gx/tiandeng

1|都安综合,rtmp://live.gxrb.com.cn/gx/duan
1|都安综合,rtmp://live.gxxw.cn/gx/duan
1|昭平综合,rtmp://live.gxrb.com.cn/gx/zhaoping
1|昭平综合,rtmp://live.gxxw.cn/gx/zhaoping
1|靖西综合,rtmp://live.gxrb.com.cn/gx/jingxi
1|靖西综合,rtmp://live.gxxw.cn/gx/jingxi
1|乐业综合,rtmp://live.gxrb.com.cn/gx/leye
1|乐业综合,rtmp://live.gxxw.cn/gx/leye
1|刘三姐轮播,rtmp://live.gxrb.com.cn/hls/lsj
1|刘三姐轮播,rtmp://live.gxxw.cn/hls/lsj
1|经典电影轮播,rtmp://live.gxrb.com.cn/pull/red_movies_0501
1|经典电影轮播,rtmp://live.gxxw.cn/pull/red_movies_0501

广西|全州综合,rtmp://live.gxrb.com.cn/gx/quanzhou
广西|兴安综合,rtmp://live.gxrb.com.cn/gx/xingan

1|博白综合,rtmp://live.gxrb.com.cn/hls/a22
1|博白综合,rtmp://live.gxxw.cn/hls/a22
1|容县电视,rtmp://live.gxrb.com.cn/gx/rongxian
1|容县电视,rtmp://live.gxxw.cn/gx/rongxian
1|岑溪综合,rtmp://live.gxrb.com.cn/gx/cenxi
1|岑溪综合,rtmp://live.gxxw.cn/gx/cenxi
1|融水综合,rtmp://live.gxrb.com.cn/gx/rongshui
1|融水综合,rtmp://live.gxxw.cn/gx/rongshui
广西|隆林综合,rtmp://live.gxrb.com.cn/gx/longlin
广西|田阳综合,rtmp://live.gxrb.com.cn/gx/tianyang
广西|灵山综合,rtmp://live.gxrb.com.cn/gx/lingshan

广西|全州综合,rtmp://live.gxrb.com.cn/gx/quanzhou
广西|兴安综合,rtmp://live.gxrb.com.cn/gx/xingan


1|凭祥综合,rtmp://live.gxrb.com.cn/gx/pingxiang
1|凭祥综合,rtmp://live.gxxw.cn/gx/pingxiang
1|天等综合,rtmp://live.gxrb.com.cn/gx/tiandeng
1|天等综合,rtmp://live.gxxw.cn/gx/tiandeng


1|都安综合,rtmp://live.gxrb.com.cn/gx/duan
1|都安综合,rtmp://live.gxxw.cn/gx/duan
1|昭平综合,rtmp://live.gxrb.com.cn/gx/zhaoping
1|昭平综合,rtmp://live.gxxw.cn/gx/zhaoping
1|靖西综合,rtmp://live.gxrb.com.cn/gx/jingxi
1|靖西综合,rtmp://live.gxxw.cn/gx/jingxi
1|乐业综合,rtmp://live.gxrb.com.cn/gx/leye
1|乐业综合,rtmp://live.gxxw.cn/gx/leye
1|刘三姐轮播,rtmp://live.gxrb.com.cn/hls/lsj
1|刘三姐轮播,rtmp://live.gxxw.cn/hls/lsj
经典电影轮播,rtmp://live.gxrb.com.cn/pull/red_movies_0501
经典电影轮播,rtmp://live.gxxw.cn/pull/red_movies_0501
\




 江苏综合√,#genre#
江苏无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd
江苏无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8
江苏无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd
江苏无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8
江苏无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
江苏无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?zjiangsd
江苏无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?zjiangsd
江苏无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
江苏泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd
江苏泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8?zjiangsd
江苏如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
江苏睢宁三农频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8?zjiangsd
江苏金坛新闻频道,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8?zjiangsd
江苏沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8?zjiangsd
江苏涟水综合频道,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8?zjiangsd
江苏金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8?zjiangsd
江苏如东新闻综合,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8?zjiangsd
江苏泗洪新闻综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8?zjiangsd
江苏赣榆新闻综合,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8?zjiangsd
江苏淮安公共频道,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd
江苏淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd
江苏连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8
江苏江宁新闻频道,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8?zjiangsd
江苏江阴新闻综合,http://221.228.70.101:8080/live/xinwen.m3u8
江苏高邮综合频道,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8?zjiangsd
江苏宿豫综合频道,https://suyu-tv-hls.cm.jstv.com/suyu-tv/syzhpd.m3u8?zjiangsd
江苏武进新闻频道,https://live.wjyanghu.com/live/CH1.m3u8?zjiangsd
江苏武进生活频道,https://live.wjyanghu.com/live/CH2.m3u8?zjiangsd
江苏睢宁综合频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8?zjiangsd
江苏靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd
江苏姜堰新闻综合,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8?zjiangsd
江苏镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8

无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8
无锡移动,http://m.m3u8.wifiwx.com/live/wifiwx-494.m3u8
无锡教育,https://tv.wxjy.com.cn:9001/tvwebstream/tv_channel_1359/index.m3u8
宜兴新闻综合,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
宜兴紫砂,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs.m3u8
扬州江都频道,http://cm-wshls.homecdn.com/live/8c1.m3u8

镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
大丰新闻,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
大丰公共,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
南京江宁区,http://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
沛县电视台,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
睢宁综合频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8
睢宁三农,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8
睢宁资讯,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningys.m3u8
新沂新闻,http://live.xysrmt.cn/xwzh/sd/live.m3u8
新沂生活,http://live.xysrmt.cn/shpd/sd/live.m3u8
常州金坛,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
赣榆新闻,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8
江宁电视台综合频道,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
无锡新闻综合频道,http://stream.thmz.com/wxtv1/playlist.m3u8?_upt=b27ac8431707368778
无锡都市资讯频道,http://stream.thmz.com/wxtv3/playlist.m3u8?_upt=f8565e4d1707369057
无锡娱乐频道,http://stream.thmz.com/wxtv2/playlist.m3u8?_upt=22c8ae641707368797
无锡经济频道,http://stream.thmz.com/wxtv5/playlist.m3u8?_upt=2e07387a1707368071
无锡生活频道,http://stream.thmz.com/wxtv4/playlist.m3u8?_upt=8c51357c1707362770
泗洪新闻综合频道,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8
沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
